dma,team,Month,nba games watched unweighted,nba tv shows watched unweighted,nba games watched - unique users unweighted,nba tv shows watched - unique users unweighted,nba games watched,nba tv shows watched,nba games watched - unique users,nba tv shows watched - unique users,num_users,weighted_num_users
503,Atlanta Hawks,2021-10-01,3094,4357,415,482,3446.62243245405,4854.61077854345,462.204477847672,536.901637482459,4964,5514.724959480706
503,Atlanta Hawks,2021-11-01,4189,6230,547,613,4750.35556692702,7063.98808317429,620.95755664982,695.74202357954,4890,5552.833690915062
503,Atlanta Hawks,2021-12-01,5166,7278,620,701,5833.931870733,8216.16682715667,700.326144468822,791.195286290766,5006,5664.172905368017
503,Atlanta Hawks,2022-01-01,5177,7390,505,595,5912.18782215561,8439.25268793094,576.774756691433,679.533820952662,4762,5445.979425850502
503,Atlanta Hawks,2022-02-01,5772,8124,584,665,6654.70570537699,9366.57593161409,673.359619385326,766.724568645886,4483,5175.471478393451
503,Atlanta Hawks,2022-03-01,6436,8685,590,663,7550.0698988239,10189.2172416338,692.060347502055,777.698287288554,4494,5286.647373686366
503,Atlanta Hawks,2022-04-01,13705,16622,932,1023,16273.0009603472,19736.0354054467,1106.39466532444,1214.30837994109,4501,5346.451019891593
503,Atlanta Hawks,2022-05-01,15801,19785,1021,1103,19109.6606706235,23930.0089580233,1235.07509959975,1334.19912116903,4492,5443.05550318319
503,Atlanta Hawks,2022-06-01,4692,7098,856,1071,5726.2293676022,8651.04455911421,1042.44519919813,1301.82532838442,4503,5443.280005928917
503,Atlanta Hawks,2022-07-01,1095,1544,199,272,1302.10211763872,1836.15732877617,236.494780511473,323.244343389476,4499,5379.591914768328
503,Atlanta Hawks,2022-08-01,79,499,37,136,97.1711552891904,613.304837978313,45.4742964718327,167.042725601496,4327,5335.965445043556
503,Atlanta Hawks,2022-09-01,72,453,26,151,90.3414877382775,568.395160142259,32.6226647107669,189.490686618388,4299,5396.892231593193
503,Atlanta Hawks,2022-10-01,3556,4779,398,462,4566.66727088263,6136.98409187093,511.032077368648,593.085323659088,4128,5282.407971773175
504,Philadelphia 76ers,2021-04-01,109617,134186,12618,13523,95344.6736558942,116659.611189422,10977.0801569788,11759.925200409,68412,58894.377250525176
504,Philadelphia 76ers,2021-05-01,219675,253530,17863,18738,199150.242687265,229803.322317389,16201.8878396533,16994.7084711739,68625,62017.02050311709
504,Philadelphia 76ers,2021-06-01,375035,436934,23400,24013,343853.298177914,400619.595460469,21455.6061473536,22017.6892525094,68422,62873.375576757586
504,Philadelphia 76ers,2021-07-01,77307,108859,13647,15903,71737.9062830179,101048.011405481,12667.0015923755,14768.1502874275,69379,64572.12573404589
504,Philadelphia 76ers,2021-08-01,13995,16555,2943,3141,13124.3879225835,15527.4230675325,2759.95087652478,2946.11082484808,68460,64366.8142400141
504,Philadelphia 76ers,2021-09-01,621,3113,229,794,587.83095061031,2945.50640259031,216.775050234422,751.198757669205,68409,64826.44136052403
504,Philadelphia 76ers,2021-10-01,56847,77022,9323,10190,54046.0405328177,73226.888173445,8863.69936140268,9687.90187114123,67839,64551.597936321785
504,Philadelphia 76ers,2021-11-01,81647,106830,11259,12189,77628.2106019368,101572.714065881,10702.8036851744,11586.9501949509,67137,63920.14346965039
504,Philadelphia 76ers,2021-12-01,82746,108159,11870,13051,77842.2823846466,101752.286722135,11162.8453099002,12273.0661636813,67513,63648.92727677666
504,Philadelphia 76ers,2022-01-01,72359,100522,9889,11355,67555.4914124969,93850.2076983562,9231.73686468927,10600.1067923677,67293,62938.6445577279
504,Philadelphia 76ers,2022-02-01,135728,180249,15441,16885,126943.894502688,168581.671115145,14442.2184402528,15792.5895562034,65183,61040.40645874791
504,Philadelphia 76ers,2022-03-01,143093,183257,15920,17334,134185.519444919,171852.71819302,14926.6725024027,16252.2601013198,65079,61152.1570197734
504,Philadelphia 76ers,2022-04-01,240978,287488,19689,20790,228044.071430163,272055.110080753,18631.2240766419,19672.5207600488,64525,61110.01174737139
504,Philadelphia 76ers,2022-05-01,310008,375351,22702,23766,296589.188745535,359122.468934431,21713.7254330861,22732.8006221443,65700,63025.914102320305
504,Philadelphia 76ers,2022-06-01,70809,109450,15350,18855,68378.5124716935,105679.001588285,14820.6143373022,18203.6053518269,64108,61965.393440605796
504,Philadelphia 76ers,2022-07-01,15322,21761,3649,4951,14854.3700463601,21097.06794975,3537.30946570433,4799.22788686006,64190,62482.45168717138
504,Philadelphia 76ers,2022-08-01,977,6236,479,2203,961.347401100419,6135.28986677217,471.312444366554,2167.03796841264,63932,63010.24265141264
504,Philadelphia 76ers,2022-09-01,779,5844,286,2164,769.844146069408,5775.99955590237,282.658379513898,2138.9964801262,65146,64464.50427420796
504,Philadelphia 76ers,2022-10-01,60972,77215,9237,10159,61401.5548975499,77758.1627932603,9302.24666492479,10230.4097510525,62270,62628.49413771404
505,Detroit Pistons,2021-04-01,41318,51680,4845,5237,40075.1416297193,50118.4112263012,4700.78957656912,5081.82930987569,38786,37451.30316113675
505,Detroit Pistons,2021-05-01,85093,100455,6693,7174,85737.535352391,101202.248253865,6746.53828268993,7231.55879252598,38468,38680.983760027215
505,Detroit Pistons,2021-06-01,111643,137387,7387,7786,113908.935747941,140181.773619998,7537.49925245446,7945.29647509223,38343,39193.4336399484
505,Detroit Pistons,2021-07-01,39658,57484,6767,8070,41016.7040325057,59473.7585967359,7001.45895104253,8355.11376082499,38757,40212.9565854179
505,Detroit Pistons,2021-08-01,11774,13135,2152,2203,12321.5742039252,13746.8986141796,2252.30309019661,2305.75413095495,38069,39939.4219640362
505,Detroit Pistons,2021-09-01,322,1657,123,415,340.033336243976,1748.85089858529,129.886183909852,438.035432559625,37874,40030.77959257515
505,Detroit Pistons,2021-10-01,24530,32533,3677,4085,25969.4735600006,34442.4117329838,3892.7488168738,4324.69143712384,38293,40582.62798608791
505,Detroit Pistons,2021-11-01,30354,42956,4458,5089,32153.1086011889,45503.5854225798,4720.4005134656,5388.77980684808,38067,40375.30849772229
505,Detroit Pistons,2021-12-01,35194,48919,5114,5858,36696.4563076218,51006.5800970366,5331.69006076208,6107.12552354944,38971,40714.70426020946
505,Detroit Pistons,2022-01-01,32990,45864,4239,4867,34093.7456451569,47398.790600089,4380.87111196981,5029.77078475481,38195,39542.63896876868
505,Detroit Pistons,2022-02-01,38538,53876,5258,6011,39777.9808013491,55609.5930690459,5427.03338586739,6204.32424700641,37366,38624.80902102927
505,Detroit Pistons,2022-03-01,42682,55675,5203,5858,43944.3994174317,57321.346998905,5357.1008418419,6031.5168594954,37463,38620.686623617396
505,Detroit Pistons,2022-04-01,105590,128184,8527,9184,108988.203078258,132308.289552023,8800.80689307793,9478.80682713027,37507,38747.4587379291
505,Detroit Pistons,2022-05-01,111912,138763,9012,9731,116391.726016037,144325.897100563,9372.25953315583,10120.7779125959,37298,38862.230828489126
505,Detroit Pistons,2022-06-01,40638,62151,8498,10346,42709.4331538705,65309.8353458993,8928.73256083089,10869.8236293469,36701,38605.26629957589
505,Detroit Pistons,2022-07-01,11980,15394,2203,2694,12664.4707765698,16273.7882725238,2328.49930875922,2847.38678907402,36336,38596.0162572121
505,Detroit Pistons,2022-08-01,599,3501,228,999,644.420394088659,3766.10388136465,245.269823209375,1074.3309304384,36242,39058.13198371664
505,Detroit Pistons,2022-09-01,586,3291,186,1074,637.389865705534,3579.96424057294,202.325831199338,1168.4156288734,36767,39996.66903165663
505,Detroit Pistons,2022-10-01,26685,35413,3557,4071,29886.4198068268,39660.6796320842,3983.99462117867,4559.36342297199,34939,39014.22664726041
506,Boston Celtics,2021-04-01,59625,74756,9071,10035,51636.5078988141,64735.7899500465,7848.14724073638,8686.23655805888,55736,48144.5092355237
506,Boston Celtics,2021-05-01,123493,142805,13155,13892,112361.546682512,129919.131139408,11974.2236032715,12644.8759140931,56395,51198.57448205446
506,Boston Celtics,2021-06-01,127885,153275,11045,11659,117634.571287788,140994.739150531,10157.9858091112,10722.6519366315,56418,51983.62541649836
506,Boston Celtics,2021-07-01,50859,67270,9757,11472,47230.1537471822,62480.4100015165,9062.5387540785,10658.7380239777,57933,53940.382672690794
506,Boston Celtics,2021-08-01,9509,10507,2257,2329,8909.6271126305,9845.21357139474,2115.14438289566,2182.69268700125,56688,53228.15209452515
506,Boston Celtics,2021-09-01,213,1064,87,347,200.408221841317,1000.71406768433,81.8459121090634,326.321628046939,56619,53328.76529133606
506,Boston Celtics,2021-10-01,25975,35779,5231,6090,24441.6727544161,33666.9401660876,4922.153958526,5730.54202478551,56997,53728.68446477799
506,Boston Celtics,2021-11-01,51083,65822,8167,8917,47953.1346004953,61790.1148476583,7664.09323164327,8368.17704243101,55945,52591.733202248324
506,Boston Celtics,2021-12-01,54403,69913,9178,10144,50456.6340481236,64841.0233974428,8511.08012889173,9406.32746779413,56514,52500.75761332109
506,Boston Celtics,2022-01-01,43182,59474,7119,8507,39737.448781296,54730.148348925,6550.83142342723,7828.069690845,56012,51628.99866801475
506,Boston Celtics,2022-02-01,65934,83569,9551,10746,60769.3860252248,77023.4432060156,8802.9562761999,9904.25159427581,54273,50093.53037158058
506,Boston Celtics,2022-03-01,71758,90325,10197,11388,66417.5369189131,83603.3968335198,9436.76249057493,10538.7089258402,53695,49795.865691436244
506,Boston Celtics,2022-04-01,162363,190024,15294,16368,151411.496476804,177205.53998686,14263.2601992331,15264.1458962272,54109,50495.88970048619
506,Boston Celtics,2022-05-01,367110,432320,24696,25605,346589.355114017,408156.529379713,23317.5621769963,24174.9557075768,55334,52298.32832009394
506,Boston Celtics,2022-06-01,159633,208300,23679,25502,151294.338129294,197417.351009984,22440.1262319593,24168.4654985295,54919,52120.151199399865
506,Boston Celtics,2022-07-01,9480,13356,2855,3854,9044.60128305158,12740.7657629892,2723.60706711583,3675.71404342834,53885,51576.21491557558
506,Boston Celtics,2022-08-01,584,2728,301,1214,561.388560964141,2622.68849348719,289.336702344527,1167.04485402378,54356,52340.47457626434
506,Boston Celtics,2022-09-01,304,2926,131,1224,293.189235964685,2822.1185459782,126.335549441931,1180.54925984921,55079,53180.391343469535
506,Boston Celtics,2022-10-01,44890,56220,7444,8148,44061.7395020227,55184.822184429,7306.35531344948,7997.65300196938,52231,51256.30368717719
507,Atlanta Hawks,2021-04-01,8336,10423,912,998,7193.25152449841,8998.2045845491,785.086722833554,860.487971941684,8658,7373.686653028475
507,Atlanta Hawks,2021-05-01,17081,20366,1334,1457,15480.4244485327,18456.1102033089,1209.60017024221,1321.20651046714,8554,7749.989036010086
507,Atlanta Hawks,2021-06-01,23611,29038,1573,1640,21554.4517057186,26509.9884650174,1436.39856313714,1497.61712438764,8539,7807.1592454257825
507,Atlanta Hawks,2021-07-01,7637,10443,1280,1471,7019.90523461617,9600.47136301607,1176.72791368925,1352.70524515915,8661,7985.362208395358
507,Atlanta Hawks,2021-08-01,1343,1537,242,257,1238.45891413923,1417.42121226571,223.162708562185,237.011644672949,8427,7788.352891702007
507,Atlanta Hawks,2021-09-01,30,198,18,51,27.7433110317985,183.06326078251,16.6436273185935,47.1512738064021,8494,7863.719515324675
507,Atlanta Hawks,2021-10-01,3756,5468,594,711,3483.33780060192,5071.04234684138,550.87479915022,659.379029562537,8544,7934.083976979083
507,Atlanta Hawks,2021-11-01,5600,8319,839,963,5215.49369908505,7748.15178537048,781.132594443347,896.615040559522,8502,7929.264455464766
507,Atlanta Hawks,2021-12-01,6523,9233,930,1078,6007.89316391891,8502.76250211902,856.363461573472,992.276893884442,8583,7918.889597332727
507,Atlanta Hawks,2022-01-01,6459,9152,771,928,5915.1416563872,8381.2961310587,706.078648226197,849.846041114693,8526,7820.458378689509
507,Atlanta Hawks,2022-02-01,7359,10311,927,1068,6789.15989960846,9512.63120726496,855.302896282996,985.415175060955,8310,7677.290566073892
507,Atlanta Hawks,2022-03-01,7844,10466,905,1053,7253.77618369623,9678.44246943366,836.906410752638,973.762350707281,8447,7822.035398140677
507,Atlanta Hawks,2022-04-01,18463,22720,1524,1694,17191.9159714763,21154.664256348,1419.15473028124,1577.1789626321,8346,7771.3824693369515
507,Atlanta Hawks,2022-05-01,22899,28141,1798,1963,21502.0759886381,26424.8355342875,1688.07190630983,1842.99130512713,8283,7790.4266605844705
507,Atlanta Hawks,2022-06-01,7209,10953,1556,1954,6774.64031675298,10283.6264342294,1460.5159551658,1832.01271764843,8295,7761.0297322378065
507,Atlanta Hawks,2022-07-01,1631,2430,363,559,1502.56786257979,2238.68251065646,334.337542667066,514.868249506488,8331,7698.531356618501
507,Atlanta Hawks,2022-08-01,117,728,52,193,108.652517962917,676.101654171929,48.2928450455781,179.233975067122,8132,7563.463513139846
507,Atlanta Hawks,2022-09-01,56,552,22,229,52.2816640583023,514.880957488658,20.5324045471671,213.602411312324,8273,7722.633816503328
507,Atlanta Hawks,2022-10-01,4447,6083,562,690,4400.58662635689,6019.86075222529,556.009501457012,682.711943526908,7818,7675.775721542317
508,Unsure,2021-04-01,10619,13372,1597,1800,14933.7134962452,18807.740929785,2240.43098685477,2527.09471669087,16733,23408.16202597391
508,Unsure,2021-05-01,21863,26184,2231,2484,31991.0773387829,38309.138089676,3266.49281733652,3637.18273805417,16709,24400.279845149136
508,Unsure,2021-06-01,28876,35231,2391,2537,42841.8525676296,52272.1084469722,3547.31348970507,3763.92484872438,16466,24477.8071257348
508,Unsure,2021-07-01,11882,15878,2256,2631,17885.1180772794,23905.9581603979,3396.58712813424,3963.04095198057,16630,25105.49758272313
508,Unsure,2021-08-01,1325,1567,373,387,2020.30122496366,2389.49551341405,568.779005980264,590.14352934001,16505,25235.477341109257
508,Unsure,2021-09-01,61,260,20,69,94.1460778064518,400.936753626262,30.841664479412,106.315937495691,16354,25242.71610688826
508,Unsure,2021-10-01,4963,6923,921,1109,7688.70762315499,10725.1388427003,1426.84064584458,1718.08671820273,16385,25420.120087642026
508,Unsure,2021-11-01,6980,10039,1359,1600,10784.5438793172,15512.6006932196,2098.34577185161,2470.77686020396,16256,25157.18834160592
508,Unsure,2021-12-01,8756,12287,1601,1918,13317.2932853791,18686.9970235054,2433.63777556458,2914.81038577645,16688,25432.131896089963
508,Unsure,2022-01-01,7973,11559,1257,1615,12048.3738896633,17467.4360290291,1899.49295830549,2440.49552194846,16388,24807.895061737094
508,Unsure,2022-02-01,9988,14086,1709,2091,15110.0284749012,21309.5392067903,2585.43034750558,3163.31460542487,15881,24058.688405988058
508,Unsure,2022-03-01,9361,12723,1631,1983,14212.8387663417,19317.5994707196,2475.79976525831,3010.13298729771,15861,24129.333329880108
508,Unsure,2022-04-01,27131,33153,3218,3517,41504.7377757441,50716.480193843,4922.59100113608,5379.7163302495,15777,24147.211158443522
508,Unsure,2022-05-01,27458,34292,3201,3577,42484.972877473,53062.5019488711,4952.48788921998,5534.58717801468,15943,24715.038263654038
508,Unsure,2022-06-01,11939,17820,3010,3697,18674.9045108397,27865.7550753255,4705.0955825274,5778.18379540995,15578,24361.7460493776
508,Unsure,2022-07-01,2055,2993,630,834,3214.91308960241,4683.59041943739,985.218300744438,1304.4167758832,15608,24543.528444325235
508,Unsure,2022-08-01,140,1040,59,323,222.932390334468,1655.4136349935,93.9007254741167,513.672744459562,15454,24654.345877557098
508,Unsure,2022-09-01,98,997,28,362,157.361428990228,1601.36710584246,44.9588580438278,581.507589632086,15716,25273.19950581679
508,Unsure,2022-10-01,5571,7653,996,1245,9135.96704690772,12550.0891636458,1633.44457111261,2041.81525591338,15224,24928.004039084244
509,Detroit Pistons,2021-04-01,3816,4627,508,567,4052.08742217086,4914.86068379849,539.391573396277,602.136564867891,5280,5553.790159344346
509,Detroit Pistons,2021-05-01,7078,8156,688,744,7963.98849391529,9176.39913242868,774.249077391661,837.281909520289,5176,5814.86887055112
509,Detroit Pistons,2021-06-01,8439,10107,684,730,9592.99246503242,11489.838701504,777.48236094906,829.755170829156,5160,5877.272780527567
509,Detroit Pistons,2021-07-01,3960,5306,730,844,4541.61848326088,6087.2253919497,837.254972841093,968.570426071094,5204,5987.908378934753
509,Detroit Pistons,2021-08-01,684,767,127,135,793.958290464002,890.343053258613,147.454928907886,156.743942734965,5215,6067.036572883897
509,Detroit Pistons,2021-09-01,21,100,7,24,24.7229342092271,117.851799183305,8.24231757024291,28.3157429775591,5097,6018.70117073438
509,Detroit Pistons,2021-10-01,1524,2071,273,307,1789.11695196618,2431.28086264958,320.488591950501,360.403408674522,5160,6067.643292854559
509,Detroit Pistons,2021-11-01,2369,3295,395,461,2784.49653256338,3873.19134444931,464.016943325773,541.594374763489,5092,5994.312411937502
509,Detroit Pistons,2021-12-01,2889,3881,509,593,3327.88669142286,4470.52961965824,585.92115857219,682.571686497248,5394,6227.454584608539
509,Detroit Pistons,2022-01-01,2648,3586,383,451,3040.50683423874,4117.48147292926,439.986567692679,518.057419423393,5118,5884.176415918002
509,Detroit Pistons,2022-02-01,3000,4097,515,612,3465.91807872947,4733.34546498838,594.971080778001,707.035774316231,5002,5786.777828777164
509,Detroit Pistons,2022-03-01,3038,4008,483,589,3509.34065830415,4629.88451092731,557.838852675113,680.273997236348,5021,5811.836592443518
509,Detroit Pistons,2022-04-01,7848,9453,848,938,9104.33528155672,10966.1592033445,983.630101484029,1087.95598101418,4917,5709.699457236084
509,Detroit Pistons,2022-05-01,8642,10629,964,1043,10192.1439117977,12538.1219388662,1136.93597195186,1230.33120642222,4881,5770.07159067718
509,Detroit Pistons,2022-06-01,3076,4818,832,1065,3667.71646879892,5736.177169483,990.5751276026,1265.95743644073,4903,5812.556720722968
509,Detroit Pistons,2022-07-01,917,1225,179,222,1070.39056415435,1429.89632018381,208.935877363026,259.072717738779,4993,5844.33258070747
509,Detroit Pistons,2022-08-01,57,258,27,87,67.4161231600961,305.590767352467,31.9307742116728,102.997601134844,4828,5737.553439612046
509,Detroit Pistons,2022-09-01,35,258,6,87,42.2911466672922,312.273549924138,7.2523483473211,105.357831998538,4834,5852.025418017106
509,Detroit Pistons,2022-10-01,2060,2675,282,333,2582.63838809712,3352.98702429466,353.351057681521,417.125401149297,4627,5764.469827069228
510,Cleveland Cavaliers,2021-04-01,31721,38661,3943,4293,31324.2181181383,38179.7146946639,3887.30700622846,4235.31524299644,31085,30515.657217384072
510,Cleveland Cavaliers,2021-05-01,70482,82362,5657,6091,73314.2742641184,85659.5841618697,5887.02895886014,6338.40217736582,30815,31944.892533218863
510,Cleveland Cavaliers,2021-06-01,98648,119548,6104,6400,104042.508849304,126091.863117472,6438.27876354027,6750.94924902365,30384,32106.69620784478
510,Cleveland Cavaliers,2021-07-01,35638,48765,5635,6611,38214.7265692327,52310.5641460652,6045.32130588546,7098.05898136801,30505,32836.20022664273
510,Cleveland Cavaliers,2021-08-01,5232,5951,1206,1270,5702.7130820226,6487.69806420887,1314.62778687841,1384.67676598695,30189,33014.2241624413
510,Cleveland Cavaliers,2021-09-01,232,924,84,238,255.567178750509,1017.62638479961,92.52269941987,262.116414239571,29903,32977.98648052063
510,Cleveland Cavaliers,2021-10-01,17494,23240,2854,3196,19362.1561019271,25722.6530523376,3158.71458214951,3537.29018605117,30152,33392.317142226944
510,Cleveland Cavaliers,2021-11-01,29566,39432,4222,4731,32749.4643907242,43679.2891301957,4675.38844061205,5239.30254096076,29884,33152.50710525654
510,Cleveland Cavaliers,2021-12-01,34904,45966,5170,5712,38302.1400969819,50437.9373046414,5672.7459668572,6266.79911236046,30224,33217.38910151614
510,Cleveland Cavaliers,2022-01-01,48288,60490,5049,5497,52884.7033386936,66248.0098045332,5530.01093612028,6020.71703830932,29331,32170.217118685894
510,Cleveland Cavaliers,2022-02-01,46327,65032,6446,7147,51033.364131945,71639.0292092139,7101.25397651972,7873.43356249648,28424,31351.157091145695
510,Cleveland Cavaliers,2022-03-01,46562,59793,5350,5995,51516.8829186005,66155.7152898182,5917.99574500105,6631.43092577069,28500,31603.144367112633
510,Cleveland Cavaliers,2022-04-01,102888,121472,7841,8283,114950.903602241,135713.203848449,8758.52385266443,9252.12091185362,28296,31626.200201647756
510,Cleveland Cavaliers,2022-05-01,94272,114374,7096,7612,107312.307264142,130207.737751819,8076.35847779128,8664.17605945764,28090,32049.175923527422
510,Cleveland Cavaliers,2022-06-01,30836,46199,6462,7802,35666.102904238,53425.3256293619,7471.61339184477,9020.13814000443,27571,31916.443159798277
510,Cleveland Cavaliers,2022-07-01,6358,8818,1363,1831,7423.51532518905,10294.0773547352,1591.26808003457,2136.76559028274,27451,32151.188880403493
510,Cleveland Cavaliers,2022-08-01,327,2598,152,912,386.326893096103,3070.22077052703,179.567586595001,1077.37913122032,27128,32120.149333292436
510,Cleveland Cavaliers,2022-09-01,246,2588,113,923,293.315873302071,3087.12694450727,134.68147833558,1101.07627722663,27549,32893.590954315805
510,Cleveland Cavaliers,2022-10-01,24935,32456,3557,3967,30589.0428326071,39813.7214254211,4363.91952203453,4866.5616524168,26372,32243.790576989788
511,Washington Wizards,2021-04-01,67135,83929,6762,7439,58437.7652794414,73065.4708761225,5881.28048686864,6476.17083805972,55760,48250.14993242615
511,Washington Wizards,2021-05-01,154149,181412,10433,11030,140616.71633635,165461.161516822,9521.59734618065,10065.979277114,55371,50397.1945013835
511,Washington Wizards,2021-06-01,185052,225388,11021,11457,171593.482672211,209010.106487318,10219.703322146,10624.6472587894,54924,51039.646472159075
511,Washington Wizards,2021-07-01,58506,79469,9052,10152,55190.8568459353,74986.0885195872,8542.25798923792,9585.12873810543,55530,52593.27369330601
511,Washington Wizards,2021-08-01,11393,13229,2047,2184,10912.3864382022,12672.9949991392,1960.72209052473,2092.42934687585,54285,52151.02613022571
511,Washington Wizards,2021-09-01,458,2163,176,573,443.888666847396,2094.95956683776,170.565175769411,554.97726196319,53678,52066.58567811368
511,Washington Wizards,2021-10-01,36041,49565,5006,5693,35081.1454408541,48245.3917647934,4872.67029581138,5541.36166393033,53828,52434.81730705486
511,Washington Wizards,2021-11-01,48670,68491,6699,7461,47448.457743881,66774.7107364613,6528.55262297638,7271.48224898516,53465,52203.61752845541
511,Washington Wizards,2021-12-01,54630,73963,6941,7805,52734.12879544,71395.023631516,6699.65452272892,7533.46544732442,54156,52368.6065067024
511,Washington Wizards,2022-01-01,56786,77444,6190,7136,54586.9545054798,74444.2730104552,5950.55831055469,6859.80955546753,54378,52354.65878704752
511,Washington Wizards,2022-02-01,58799,81951,6723,7837,56718.807710286,79051.9374818052,6485.35360406333,7559.97639336779,52100,50329.117690699335
511,Washington Wizards,2022-03-01,59870,78760,6440,7417,58058.6931433087,76378.5342711716,6244.11422085049,7191.21131112485,51477,50019.23896607118
511,Washington Wizards,2022-04-01,136673,166177,9315,10132,133819.225231792,162703.066531675,9120.40505740389,9919.49758635113,50477,49437.737064303554
511,Washington Wizards,2022-05-01,159493,197218,11195,12042,158258.802740133,195700.292018059,11107.2544845986,11948.1137147473,51046,50734.241687540176
511,Washington Wizards,2022-06-01,52117,77425,9948,11883,52135.8011598458,77438.6823309298,9949.45017965668,11883.0774775211,49773,49806.22317941547
511,Washington Wizards,2022-07-01,13649,18501,2636,3427,13695.0103040727,18562.2657471067,2644.57193681642,3437.58862346985,49828,50186.449539748806
511,Washington Wizards,2022-08-01,817,5201,356,1515,832.761567460239,5302.00584776315,362.830409515074,1544.00861060111,49210,50264.5631309755
511,Washington Wizards,2022-09-01,1042,5234,341,1557,1073.33528687396,5390.63558139362,351.335989810562,1603.87287729229,50150,51693.136744700976
511,Washington Wizards,2022-10-01,40926,54343,4861,5521,42991.7638318558,57085.8894735827,5106.27521459126,5799.41717319092,47615,49939.930105022024
512,Washington Wizards,2021-04-01,22832,28848,2306,2479,24510.3628423715,30966.6516259445,2472.12329115318,2658.3522514532,20733,22126.299418869028
512,Washington Wizards,2021-05-01,48309,57287,3476,3697,54203.1654454941,64262.2734386612,3903.15582808797,4151.01519363638,20654,23108.81010982277
512,Washington Wizards,2021-06-01,60433,73632,3714,3868,68716.162464282,83727.5095468998,4223.03989870593,4398.30549686039,20335,23167.066030035738
512,Washington Wizards,2021-07-01,18832,25730,2937,3340,21710.7538867872,29668.9078051521,3386.91476481791,3853.20720034906,20613,23848.972440714588
512,Washington Wizards,2021-08-01,3515,4147,688,729,4103.66649936457,4842.02752859221,803.322087880073,851.285882705614,20394,23862.107080475587
512,Washington Wizards,2021-09-01,158,853,56,212,185.819876089668,1002.90349174979,65.8689695275706,249.237022532478,20172,23754.254140995592
512,Washington Wizards,2021-10-01,11756,16241,1661,1921,13859.9654560213,19147.8233001845,1958.24170435566,2264.73512308854,20156,23789.559874412014
512,Washington Wizards,2021-11-01,15189,21991,2104,2402,17949.8084025962,25988.3979042399,2486.12668421925,2838.28452056831,20070,23752.030532804438
512,Washington Wizards,2021-12-01,17935,24599,2299,2644,21058.7565348347,28882.6515551753,2699.02888784006,3103.96173875929,20336,23916.651381361295
512,Washington Wizards,2022-01-01,18279,25902,2046,2352,21387.4801584083,30306.5996764486,2394.04995539144,2752.07663144591,20132,23593.308343737037
512,Washington Wizards,2022-02-01,19275,27361,2285,2633,22624.5799368893,32115.5112502063,2682.14196012873,3090.61461078551,19270,22650.93236647498
512,Washington Wizards,2022-03-01,19489,26006,2186,2496,22990.1531197784,30678.7895957124,2578.20257241435,2943.81982949926,19120,22601.03079968188
512,Washington Wizards,2022-04-01,48638,59621,3680,3985,58015.8673187463,71114.9128301192,4389.78187040634,4753.36889944162,18911,22557.541018648495
512,Washington Wizards,2022-05-01,54479,67729,4109,4476,65846.2012777122,81866.6078606458,4966.43370229512,5410.69847609397,19203,23254.589891357875
512,Washington Wizards,2022-06-01,17383,26055,3530,4281,21258.4939561228,31862.7407790694,4316.28704183087,5235.01234886286,18611,22790.3347334318
512,Washington Wizards,2022-07-01,4234,5921,862,1189,5218.54606984043,7297.7355840462,1062.25701075195,1465.04734891607,18589,23004.34859247109
512,Washington Wizards,2022-08-01,299,1748,118,522,375.470270773158,2194.7289418155,148.171337938449,655.22318325086,18473,23238.52481933685
512,Washington Wizards,2022-09-01,359,1704,106,533,453.36552316253,2151.90139098089,133.850520891053,673.080020142005,18641,23570.075323559973
512,Washington Wizards,2022-10-01,12764,17127,1566,1785,16385.9173521107,21986.7570153424,2010.56524355667,2291.68995329545,17825,22843.22457822732
513,Detroit Pistons,2021-04-01,5767,7256,764,838,6941.3563491974,8724.49588520186,920.442557438263,1012.33274932753,7307,8695.15766152911
513,Detroit Pistons,2021-05-01,11636,13918,1032,1130,15117.4877138789,18080.299262486,1341.01209479645,1468.46457806013,7276,9432.941177582441
513,Detroit Pistons,2021-06-01,16235,19963,1134,1190,21312.1818293919,26206.8409635761,1488.61322673414,1562.13210446463,7211,9481.556942889209
513,Detroit Pistons,2021-07-01,6146,8836,1007,1215,8154.37736405343,11729.0800682303,1336.56565519968,1614.01102756954,7187,9570.493511762912
513,Detroit Pistons,2021-08-01,1431,1612,295,308,1932.8354197157,2177.78207214401,398.541827257831,416.16081289213,7111,9635.051240594457
513,Detroit Pistons,2021-09-01,66,218,11,45,90.3836917725296,298.247278402014,15.0586941480257,61.5141489038503,7034,9631.36382925783
513,Detroit Pistons,2021-10-01,3466,4598,560,625,4767.31481571838,6324.50915363695,770.333869381637,859.747041345725,6957,9573.086213438546
513,Detroit Pistons,2021-11-01,3972,5772,648,742,5471.81742202449,7951.68142515831,892.569977743132,1022.06378794982,6928,9558.396145105778
513,Detroit Pistons,2021-12-01,5165,7156,788,919,7047.28584596746,9763.8395799007,1075.34752847021,1254.06916315841,7073,9674.171023003955
513,Detroit Pistons,2022-01-01,4567,6411,639,752,6214.69188265067,8723.94428037538,869.559357141275,1023.29586165839,6819,9294.083946907129
513,Detroit Pistons,2022-02-01,4866,6872,772,907,6648.38150118919,9389.24646343552,1054.78219348512,1239.23903294787,6624,9061.986149618702
